date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
8/25/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,W,2,1,Guadalajara,0.5,1.3,32,30912,Ventura Alvarado,4/4/2002,Roberto García,Match Report,,10,5,25.3,1,0,0,Necaxa,2020
8/25/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,1,2,Necaxa,1.3,0.5,68,30912,Jesús Molina,4/3/2003,Roberto García,Match Report,,17,7,21.6,2,0,0,Guadalajara,2020
8/25/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,2,Toluca,0.9,1.3,53,1548,Diego Braghieri,4/4/2002,Luis Santander,Match Report,,16,5,26.9,4,0,0,Tijuana,2020
8/25/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,Tijuana,1.3,0.9,47,1548,Alfredo Talavera,5/4/2001,Luis Santander,Match Report,,10,2,17.8,0,0,0,Toluca,2020
8/24/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,1,1,América,0.8,0.5,65,41589,Guido Pizarro,4-2-3-1,Fernando Guerrero,Match Report,,9,2,17.9,0,0,0,UANL,2020
8/24/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,1,1,UANL,0.5,0.8,35,41589,Paul Aguilar,4-2-3-1,Fernando Guerrero,Match Report,,11,3,24.7,2,0,0,America,2020
8/24/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,3,1,Atlas,2.7,0.4,51,20718,Jorge Daniel Hernández,4-4-1-1,Oscar Mejia,Match Report,,20,8,17.4,3,0,0,Pachuca,2020
8/24/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,1,1,Puebla,1.1,1.6,62,11867,José Corona,4-4-1-1,Erick Yair Miranda,Match Report,,23,3,21.6,1,0,0,Cruz Azul,2020
8/24/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,1,3,Pachuca,0.4,2.7,49,20718,Osvaldo Martínez,3/5/2002,Oscar Mejia,Match Report,,8,1,18.6,2,0,0,Atlas,2020
8/24/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,1,1,Cruz Azul,1.6,1.1,38,11867,Brayan Angulo,4/5/2001,Erick Yair Miranda,Match Report,,8,1,17.8,0,0,1,Puebla,2020
8/24/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,W,4,0,Querétaro,2.1,2,58,26374,Luis Montes,4/4/2002,Adonai Escobedo,Match Report,,12,8,20.5,0,0,0,Leon,2020
8/24/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,L,0,4,León,2,2.1,42,26374,Luis Romo,4/4/2002,Adonai Escobedo,Match Report,,18,3,17.8,0,0,1,Queretaro,2020
8/23/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,W,2,1,Monterrey,1.7,1.8,41,24012,Jonathan Orozco,4-2-3-1,Fernando Hernández,Match Report,,18,7,21.6,1,0,0,Santos Laguna,2020
8/23/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,W,2,0,UNAM,0.2,0.7,47,20477,Aldo Rocha,4-1-2-1-2,Jorge Pérez,Match Report,,5,2,15.1,0,0,0,Morelia,2020
8/23/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,L,1,2,Santos,1.8,1.7,59,24012,Nicolás Sanchez,3/4/2003,Fernando Hernández,Match Report,,17,6,17.5,3,0,0,Monterrey,2020
8/23/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,L,0,2,Morelia,0.7,0.2,53,20477,David Cabrera Pujol,4/3/2003,Jorge Pérez,Match Report,,18,2,23.9,3,0,0,UNAM,2020
8/23/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,2,1,Veracruz,1.6,1.1,44,9670,Mario,4-4-1-1,Jorge Rojas,Match Report,,15,5,20.3,1,0,1,Atletico,2020
8/23/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,1,2,Atlético,1.1,1.6,56,9670,Leobardo López,4/4/2002,Jorge Rojas,Match Report,,6,2,17.2,0,1,1,Veracruz,2020
8/18/2019,18:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,W,2,0,FC Juárez,2,0.5,71,18634,Luis Romo,4/3/2003,Luis Santander,Match Report,,22,9,18,0,0,0,Queretaro,2020
8/18/2019,18:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,0,2,Querétaro,0.5,2,29,18634,Iván Vázquez,4/4/2002,Luis Santander,Match Report,,10,4,20.5,0,0,0,FC Juarez,2020
8/18/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,3,Necaxa,2.3,2.3,56,14167,Jonathan Orozco,4/4/2002,Alejandro Funk,Match Report,,21,4,20.9,3,0,0,Santos Laguna,2020
8/18/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,3,0,Santos,2.3,2.3,44,14167,Ventura Alvarado,4/4/2002,Alejandro Funk,Match Report,,19,8,20.2,1,0,0,Necaxa,2020
8/18/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,Veracruz,2.9,0.6,59,17522,David Cabrera Pujol,4/3/2003,Roberto García,Match Report,,26,6,17,3,0,0,UNAM,2020
8/18/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,2,UNAM,0.6,2.9,41,17522,Carlos Salcido,4/3/2003,Roberto García,Match Report,,8,1,20.5,0,0,0,Veracruz,2020
8/17/2019,21:06,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,2,0,Toluca,1.5,0.7,58,39783,Nicolás Sanchez,3/4/2003,Oscar Mejia,Match Report,,17,3,18.4,2,0,0,Monterrey,2020
8/17/2019,21:06,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,2,Monterrey,0.7,1.5,42,39783,Alfredo Talavera,5/3/2002,Oscar Mejia,Match Report,,8,4,18.3,0,0,0,Toluca,2020
8/17/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,1,0,Morelia,0.8,1.2,61,28117,Paul Aguilar,4-2-3-1,Fernando Hernández,Match Report,,14,2,21.1,1,0,0,America,2020
8/17/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,1,América,1.2,0.8,39,28117,Aldo Rocha,4-2-3-1,Fernando Hernández,Match Report,,12,2,21.5,0,0,0,Morelia,2020
8/17/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,4,3,Guadalajara,3.8,1.8,59,26561,Luis Montes,4-2-3-1,Jorge Rojas,Match Report,,14,6,18,0,2,2,Leon,2020
8/17/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,3,4,León,1.8,3.8,41,26561,Jesús Molina,5/3/2002,Jorge Rojas,Match Report,,11,2,21.2,0,1,1,Guadalajara,2020
8/17/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,1,1,Atlético,0.3,0.4,64,25164,Guido Pizarro,4-2-3-1,Erick Yair Miranda,Match Report,,8,2,26.2,1,0,0,UANL,2020
8/17/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,1,1,UANL,0.4,0.3,36,25164,Mario,4/4/2002,Erick Yair Miranda,Match Report,,9,3,17.1,0,0,0,Atletico,2020
8/16/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,3,1,Atlas,1.9,0.3,50,39733,José Corona,4/3/2003,Diego Montaño,Match Report,,14,3,22.6,0,1,1,Cruz Azul,2020
8/16/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,1,3,Cruz Azul,0.3,1.9,50,39733,Osvaldo Martínez,4-4-1-1,Diego Montaño,Match Report,,5,1,21.1,1,0,0,Atlas,2020
8/16/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,4,0,Puebla,2.5,1.2,51,14524,Jorge Daniel Hernández,4-4-1-1,Óscar Macias,Match Report,,13,6,17.2,0,0,0,Pachuca,2020
8/16/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,0,4,Pachuca,1.2,2.5,49,14524,Daniel Arreola,4/4/2002,Óscar Macias,Match Report,,11,1,21.6,0,0,1,Puebla,2020
8/11/2019,18:45,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,4,1,Puebla,2.7,1.5,34,22432,Jonathan Orozco,4/4/2002,Diego Montaño,Match Report,,10,5,16.5,0,1,1,Santos Laguna,2020
8/11/2019,18:45,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,1,4,Santos,1.5,2.7,66,22432,Daniel Arreola,4-2-3-1,Diego Montaño,Match Report,,14,3,23.5,1,1,1,Puebla,2020
8/11/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,W,1,0,Toluca,0.3,1,48,25744,Paul Aguilar,4-2-3-1,Jorge Rojas,Match Report,,9,2,26.4,0,0,0,America,2020
8/11/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,0,1,América,1,0.3,52,25744,Alfredo Talavera,5/3/2002,Jorge Rojas,Match Report,,9,2,15.1,1,0,0,Toluca,2020
8/10/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,3,0,Atlético,2.9,0.8,49,31527,Jesús Molina,3/5/2002,Fernando Hernández,Match Report,,11,4,20.7,0,2,2,Guadalajara,2020
8/10/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,3,Guadalajara,0.8,2.9,51,31527,Mario,4/4/2002,Fernando Hernández,Match Report,,17,3,22.9,1,0,0,Atletico,2020
8/10/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,3,1,Necaxa,1.2,0.8,63,41553,Guido Pizarro,4-2-3-1,Oscar Mejia,Match Report,,10,3,17.6,0,0,0,UANL,2020
8/10/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,1,3,UANL,0.8,1.2,37,41553,Ventura Alvarado,4/4/2002,Oscar Mejia,Match Report,,9,2,27.3,1,0,0,Necaxa,2020
8/10/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,2,1,Pachuca,2.4,1.4,70,18383,Luis Romo,4-2-3-1,Jorge Pérez,Match Report,,20,7,18.1,0,0,0,Queretaro,2020
8/10/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,1,2,Querétaro,1.4,2.4,30,18383,Jorge Daniel Hernández,4/3/2003,Jorge Pérez,Match Report,,14,4,22.3,2,0,0,Pachuca,2020
8/10/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,2,0,FC Juárez,1.9,0.6,59,12469,José Corona,4-2-3-1,Eduardo Basulto,Match Report,,18,6,19,0,0,0,Cruz Azul,2020
8/10/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,2,Cruz Azul,0.6,1.9,41,12469,Iván Vázquez,4/4/2002,Eduardo Basulto,Match Report,,12,5,21,2,0,0,FC Juarez,2020
8/9/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,2,1,Veracruz,2.1,1.7,46,14614,Osvaldo Martínez,4-2-3-1,César Arturo Ramos,Match Report,,12,3,19.9,1,1,1,Atlas,2020
8/9/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,1,2,Atlas,1.7,2.1,54,14614,Cristian Menéndez,4/4/2002,César Arturo Ramos,Match Report,,14,4,23.4,2,0,1,Veracruz,2020
8/9/2019,19:06,Liga MX,Apertura 2019 Regular Season,Fri,Home,W,1,0,UNAM,1.1,0.3,42,26933,Diego Braghieri,4/4/2002,Marco Antonio Nava,Match Report,,9,3,21.3,1,0,0,Tijuana,2020
8/9/2019,19:06,Liga MX,Apertura 2019 Regular Season,Fri,Away,L,0,1,Tijuana,0.3,1.1,58,26933,David Cabrera Pujol,4/3/2003,Marco Antonio Nava,Match Report,,8,1,27,0,0,0,UNAM,2020
8/9/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,0,1,Monterrey,1,1.5,31,20550,Aldo Rocha,4/4/2002,Luis Santander,Match Report,,15,2,21.1,1,0,0,Morelia,2020
8/9/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,1,0,Morelia,1.5,1,69,20550,Dorlan Pabón,4-4-1-1,Luis Santander,Match Report,,18,3,20.3,2,0,0,Monterrey,2020
8/4/2019,18:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,Toluca,1.3,0.4,44,18117,Iván Vázquez,4/4/2002,Fernando Hernández,Match Report,,13,4,21,1,0,0,FC Juarez,2020
8/4/2019,18:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,2,FC Juárez,0.4,1.3,56,18117,Alfredo Talavera,5/3/2002,Fernando Hernández,Match Report,,8,0,24.4,1,0,0,Toluca,2020
8/4/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,W,1,0,UNAM,1,1.8,57,27152,Guido Pizarro,4-2-3-1,Alfredo Peñaloza,Match Report,,7,2,19,1,0,0,UANL,2020
8/4/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,0,1,UANL,1.8,1,43,27152,David Cabrera Pujol,4/3/2003,Alfredo Peñaloza,Match Report,,20,3,21.7,1,0,0,UNAM,2020
8/3/2019,21:06,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,2,3,Monterrey,1,2.9,42,37058,Luis Montes,4-2-3-1,Diego Montaño,Match Report,,4,3,13.2,0,0,0,Leon,2020
8/3/2019,21:06,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,3,2,León,2.9,1,58,37058,Dorlan Pabón,4/4/2002,Diego Montaño,Match Report,,21,5,17.1,1,0,0,Monterrey,2020
8/3/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,7,0,Veracruz,3,0.3,43,12846,Ventura Alvarado,4-2-2-2,Luis Santander,Match Report,,15,7,16.9,1,0,0,Necaxa,2020
8/3/2019,21:05,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,7,Necaxa,0.3,3,57,12846,Leiton Jiménez,4/4/2002,Luis Santander,Match Report,,6,2,21.2,2,0,0,Veracruz,2020
8/3/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,3,1,Tijuana,2.7,0.7,51,26348,Paul Aguilar,4-2-3-1,Eduardo Basulto,Match Report,,21,6,20.6,1,0,0,America,2020
8/3/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,W,2,1,Pachuca,2,1.4,42,26003,Aldo Rocha,4/4/2002,Erick Yair Miranda,Match Report,,11,5,16.7,0,0,0,Morelia,2020
8/3/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,L,1,2,Morelia,1.4,2,58,26003,Jorge Daniel Hernández,4-3-1-2,Erick Yair Miranda,Match Report,,20,6,19,0,0,0,Pachuca,2020
8/3/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,1,3,América,0.7,2.7,49,26348,Diego Braghieri,4-4-1-1,Eduardo Basulto,Match Report,,6,3,21.1,0,0,0,Tijuana,2020
8/3/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,3,0,Cruz Azul,1.6,0.5,42,29329,Luis Romo,4-2-3-1,Oscar Mejia,Match Report,,18,7,17.1,2,0,0,Queretaro,2020
8/3/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,0,3,Querétaro,0.5,1.6,58,29329,José Corona,4-2-3-1,Oscar Mejia,Match Report,,13,2,21.2,1,0,0,Cruz Azul,2020
8/2/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,2,1,Atlas,3,1.8,45,31317,Jonathan Orozco,4/4/2002,Adonai Escobedo,Match Report,,25,7,18,1,0,0,Santos Laguna,2020
8/2/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,1,2,Santos,1.8,3,55,31317,Osvaldo Martínez,4-4-1-1,Adonai Escobedo,Match Report,,12,4,18.1,0,1,1,Atlas,2020
8/2/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,D,1,1,Puebla,0.9,1.9,45,27611,Jesús Molina,3/4/2003,Marco Antonio Nava,Match Report,,3,1,26.8,0,1,1,Guadalajara,2020
8/2/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,D,1,1,Guadalajara,1.9,0.9,55,27611,Daniel Arreola,4/4/2002,Marco Antonio Nava,Match Report,,22,4,18.8,0,0,0,Puebla,2020
7/28/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,2,Guadalajara,0.8,1.8,52,39313,Guido Pizarro,4-2-3-1,Óscar Macias,Match Report,,10,3,21,3,0,0,UANL,2020
7/28/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,UANL,1.8,0.8,48,39313,Jesús Molina,5/3/2002,Óscar Macias,Match Report,,9,4,21.9,1,1,1,Guadalajara,2020
7/28/2019,18:45,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,3,0,FC Juárez,2.6,0.3,59,25181,Jonathan Orozco,4/4/2002,Erick Yair Miranda,Match Report,,21,8,17.4,1,0,0,Santos Laguna,2020
7/28/2019,18:45,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,3,Santos,0.3,2.6,41,25181,Jonathan Lacerda,4/4/2002,Erick Yair Miranda,Match Report,,1,0,9.1,0,0,0,FC Juarez,2020
7/28/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,1,Atlético,1.1,1,65,25187,Dorlan Pabón,4-1-4-1,Alfredo Peñaloza,Match Report,,14,0,24.2,2,0,0,Monterrey,2020
7/28/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,1,0,Monterrey,1,1.1,35,25187,Noé Maya,4-4-1-1,Alfredo Peñaloza,Match Report,,9,4,22.2,1,0,0,Atletico,2020
7/28/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,2,UNAM,0.1,1.8,41,24708,Ventura Alvarado,4/4/2002,Eduardo Basulto,Match Report,,3,0,18.6,0,0,0,Necaxa,2020
7/28/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,2,0,Necaxa,1.8,0.1,59,24708,David Cabrera Pujol,4-1-4-1,Eduardo Basulto,Match Report,,14,4,23.6,3,1,1,UNAM,2020
7/27/2019,21:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,1,1,Toluca,1.9,1,58,25320,José Corona,4-2-3-1,Diego Montaño,Match Report,,17,6,16.3,0,0,0,Cruz Azul,2020
7/27/2019,21:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,1,1,Cruz Azul,1,1.9,42,25320,Alfredo Talavera,4/5/2001,Diego Montaño,Match Report,,13,2,20.6,1,0,0,Toluca,2020
7/27/2019,19:06,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,1,1,Tijuana,1.3,1.9,41,26933,Luis Romo,4/4/2002,Adonai Escobedo,Match Report,,10,2,26.5,1,1,1,Queretaro,2020
7/27/2019,19:06,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,1,1,Querétaro,1.9,1.3,59,26933,Diego Braghieri,4/4/2002,Adonai Escobedo,Match Report,,19,5,18.2,1,0,0,Tijuana,2020
7/27/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,0,0,América,2.2,0.3,50,26632,Luis Montes,4-4-1-1,Roberto García,Match Report,,11,2,16.1,1,0,0,Leon,2020
7/27/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,0,0,León,0.3,2.2,50,26632,Paul Aguilar,4-2-3-1,Roberto García,Match Report,,6,3,21.5,1,0,0,America,2020
7/26/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,D,3,3,Veracruz,0.8,1.6,43,14620,Jorge Daniel Hernández,4-1-2-1-2,Fernando Hernández,Match Report,,17,5,17.3,0,0,0,Pachuca,2020
7/26/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,D,3,3,Pachuca,1.6,0.8,57,14620,Leiton Jiménez,4/4/2002,Fernando Hernández,Match Report,,13,4,14.8,0,0,0,Veracruz,2020
7/26/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,0,1,Atlas,1.7,0.6,52,20136,Aldo Rocha,4/4/2002,Oscar Mejia,Match Report,,20,4,22.9,2,0,1,Morelia,2020
7/26/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,1,0,Morelia,0.6,1.7,48,20136,Osvaldo Martínez,4-1-4-1,Oscar Mejia,Match Report,,3,2,19.8,0,0,0,Atlas,2020
7/21/2019,18:45,Liga MX,Apertura 2019 Regular Season,Sun,Home,W,3,0,Guadalajara,2.3,0.4,49,26572,Jonathan Orozco,4/4/2002,Jorge Rojas,Match Report,,16,5,19.5,2,0,0,Santos Laguna,2020
7/21/2019,18:45,Liga MX,Apertura 2019 Regular Season,Sun,Away,L,0,3,Santos,0.4,2.3,51,26572,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,,10,5,27.9,0,0,0,Guadalajara,2020
7/21/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Away,W,2,0,Toluca,1.5,0.7,55,13015,Luis Romo,4/4/2002,Marco Antonio Nava,Match Report,,17,9,20.4,1,0,0,Queretaro,2020
7/21/2019,12:00,Liga MX,Apertura 2019 Regular Season,Sun,Home,L,0,2,Querétaro,0.7,1.5,45,13015,Alfredo Talavera,4-1-3-2,Marco Antonio Nava,Match Report,,16,2,21.8,0,0,0,Toluca,2020
7/20/2019,21:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,4,2,Morelia,1.7,1.5,65,41580,Guido Pizarro,4-2-3-1,Roberto García,Match Report,,18,7,20.8,0,0,0,UANL,2020
7/20/2019,21:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,D,0,0,Cruz Azul,1.1,1.5,35,19361,Ventura Alvarado,4/4/2002,Jorge Pérez,Match Report,,6,1,23.2,1,0,1,Necaxa,2020
7/20/2019,21:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,2,4,UANL,1.5,1.7,35,41580,Rodrigo Millar,4/3/2003,Roberto García,Match Report,,8,3,15.1,0,0,0,Morelia,2020
7/20/2019,21:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,D,0,0,Necaxa,1.5,1.1,65,19361,José Corona,4-2-3-1,Jorge Pérez,Match Report,,14,4,16.6,0,0,1,Cruz Azul,2020
7/20/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,W,4,2,Monterrey,2.7,1.5,45,31129,Paul Aguilar,4-2-3-1,César Arturo Ramos,Match Report,,15,6,17.7,1,1,1,America,2020
7/20/2019,19:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,L,2,4,América,1.5,2.7,55,31129,Dorlan Pabón,4-2-3-1,César Arturo Ramos,Match Report,,11,7,23.4,3,0,0,Monterrey,2020
7/20/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,W,3,1,Pachuca,1.8,2.8,51,21240,Luis Montes,4-2-3-1,Adonai Escobedo,Match Report,,12,4,18.8,0,1,1,Leon,2020
7/20/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,L,1,3,León,2.8,1.8,49,21240,Jorge Daniel Hernández,4-2-3-1,Adonai Escobedo,Match Report,,25,7,17.5,0,1,1,Pachuca,2020
7/20/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Away,W,2,0,Atlético,2.2,1.4,47,25103,David Cabrera Pujol,4/5/2001,Diego Montaño,Match Report,,17,6,19.3,1,0,0,UNAM,2020
7/20/2019,17:00,Liga MX,Apertura 2019 Regular Season,Sat,Home,L,0,2,UNAM,1.4,2.2,53,25103,Mario,4/3/2003,Diego Montaño,Match Report,,9,2,16.4,0,0,0,Atletico,2020
7/19/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,W,1,0,FC Juárez,1,1.5,58,28893,Osvaldo Martínez,4/5/2001,Alfredo Peñaloza,Match Report,,12,5,18.6,1,0,0,Atlas,2020
7/19/2019,21:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,L,0,1,Atlas,1.5,1,42,28893,Jonathan Lacerda,4-2-2-2,Alfredo Peñaloza,Match Report,,14,2,18.4,0,0,0,FC Juarez,2020
7/19/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Away,W,3,1,Puebla,1.4,1.1,43,15080,Diego Braghieri,4/4/2002,Luis Santander,Match Report,,13,5,19.5,1,0,0,Tijuana,2020
7/19/2019,19:00,Liga MX,Apertura 2019 Regular Season,Fri,Home,L,1,3,Tijuana,1.1,1.4,57,15080,Daniel Arreola,4-2-2-2,Luis Santander,Match Report,,8,4,20,1,0,0,Puebla,2020
5/26/2019,20:06,Liga MX,Finals,Sun,Away,D,0,0,León,1.1,1,43,26131,Guido Pizarro,4-2-3-1,César Arturo Ramos,Match Report,Leg 2 of 2; UANL won,9,3,21.3,0,0,0,UANL,2019
5/26/2019,20:06,Liga MX,Finals,Sun,Home,D,0,0,UANL,1,1.1,57,26131,Luis Montes,4-1-4-1,César Arturo Ramos,Match Report,Leg 2 of 2; UANL won,14,5,18.7,1,0,0,Leon,2019
5/23/2019,20:45,Liga MX,Finals,Thu,Home,W,1,0,León,2.2,1,55,41615,Guido Pizarro,4-2-3-1,Marco Antonio Nava,Match Report,Leg 1 of 2,20,6,19.5,0,0,0,UANL,2019
5/23/2019,20:45,Liga MX,Finals,Thu,Away,L,0,1,UANL,1,2.2,45,41615,Luis Montes,4/4/2002,Marco Antonio Nava,Match Report,Leg 1 of 2,9,4,21.7,2,0,0,Leon,2019
5/19/2019,20:06,Liga MX,Semi-finals,Sun,Away,W,1,0,León,0.9,1.1,53,26721,Paul Aguilar,4-4-1-1,César Arturo Ramos,Match Report,Leg 2 of 2; León won,15,4,21.6,0,0,0,America,2019
5/19/2019,20:06,Liga MX,Semi-finals,Sun,Home,L,0,1,América,1.1,0.9,47,26721,Luis Montes,4/4/2002,César Arturo Ramos,Match Report,Leg 2 of 2; León won,9,1,16.9,1,0,0,Leon,2019
5/18/2019,19:00,Liga MX,Semi-finals,Sat,Away,L,0,1,UANL,1.5,1.3,48,41615,Dorlan Pabón,4-2-3-1,Marco Antonio Nava,Match Report,Leg 2 of 2; UANL won,16,6,20.6,0,0,0,Monterrey,2019
5/18/2019,19:00,Liga MX,Semi-finals,Sat,Home,W,1,0,Monterrey,1.3,1.5,52,41615,Guido Pizarro,4-1-4-1,Marco Antonio Nava,Match Report,Leg 2 of 2; UANL won,10,5,21.2,2,0,0,UANL,2019
5/16/2019,20:30,Liga MX,Semi-finals,Thu,Home,L,0,1,León,0.7,0.9,51,27228,Paul Aguilar,4-4-1-1,Jorge Pérez,Match Report,Leg 1 of 2,14,5,19.2,2,0,0,America,2019
5/16/2019,20:30,Liga MX,Semi-finals,Thu,Away,W,1,0,América,0.9,0.7,49,27228,Luis Montes,4/4/2002,Jorge Pérez,Match Report,Leg 1 of 2,6,2,19.6,2,0,0,Leon,2019
5/15/2019,21:06,Liga MX,Semi-finals,Wed,Home,W,1,0,UANL,0.8,0.6,42,48269,Dorlan Pabón,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,9,4,22.1,0,0,0,Monterrey,2019
5/15/2019,21:06,Liga MX,Semi-finals,Wed,Away,L,0,1,Monterrey,0.6,0.8,58,48269,Guido Pizarro,4-2-3-1,Jorge Rojas,Match Report,Leg 1 of 2,9,2,24.4,0,0,0,UANL,2019
