date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season,result_num,team_new,opponent_new,gf_avg,ga_avg,sh_avg,sot_avg,dist_avg,pk_avg,pkatt_avg
2021-01-30,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,1,2,FC Juárez,0.7,0.4,70.0,,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,,12,1,15.5,2.0,0,0,Guadalajara,2021,-1,Guadalajara,FC Juarez,0.75,1.5,12.0,4.0,20.325000000000003,0.0,0.25
2021-02-08,2023-04-12 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,W,3,1,León,1.7,1.8,39.0,,Jesús Molina,4/4/2002,Fernando Guerrero,Match Report,,12,8,18.1,0.0,0,0,Guadalajara,2021,1,Guadalajara,Leon,1.0,1.75,12.0,4.0,18.925,0.0,0.25
2021-02-13,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,2,2,Necaxa,1.3,0.6,66.0,,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,15,6,16.6,0.0,0,0,Guadalajara,2021,0,Guadalajara,Necaxa,1.5,1.75,12.5,4.5,17.825,0.0,0.0
2021-02-22,2023-04-12 21:00:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,D,1,1,Pachuca,1.2,3.2,52.0,,Jesús Molina,4-2-3-1,César Arturo Ramos,Match Report,,12,4,16.8,0.0,0,0,Guadalajara,2021,0,Guadalajara,Pachuca,1.75,2.0,12.25,4.5,17.450000000000003,0.0,0.0
2021-02-28,2023-04-12 21:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,W,2,1,UNAM,1.9,1.0,53.0,,Jesús Molina,4-2-3-1,Fernando Hernández,Match Report,,15,3,17.3,0.0,0,0,Guadalajara,2021,1,Guadalajara,UNAM,1.75,1.5,12.75,4.75,16.75,0.0,0.0
2021-03-03,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Wed,Away,D,2,2,Querétaro,0.8,0.7,62.0,,Jesús Molina,4-2-3-1,Erick Yair Miranda,Match Report,,7,2,14.7,0.0,0,0,Guadalajara,2021,0,Guadalajara,Queretaro,2.0,1.25,13.5,5.25,17.2,0.0,0.0
2021-03-06,2023-04-12 20:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,1,1,Mazatlán,0.7,0.6,63.0,,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,8,4,19.4,0.0,0,0,Guadalajara,2021,0,Guadalajara,Mazatlan,1.75,1.5,12.25,3.75,16.35,0.0,0.0
2021-03-14,2023-04-12 20:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,L,0,3,América,0.3,2.1,48.0,,Jesús Molina,4-2-3-1,Marco Antonio Nava,Match Report,,5,1,17.1,0.0,0,0,Guadalajara,2021,-1,Guadalajara,America,1.5,1.25,10.5,3.25,17.049999999999997,0.0,0.0
2021-04-04,2023-04-12 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sun,Home,D,1,1,Santos,1.7,0.8,60.0,,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,22,8,18.8,0.0,0,0,Guadalajara,2021,0,Guadalajara,Santos,1.25,1.75,8.75,2.5,17.125,0.0,0.0
2021-04-10,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,L,0,1,Cruz Azul,0.3,1.6,58.0,,Jesús Molina,5/4/2001,Marco Ortíz,Match Report,,6,2,18.3,0.0,0,0,Guadalajara,2021,-1,Guadalajara,Cruz Azul,1.0,1.75,10.5,3.75,17.5,0.0,0.0
2021-04-17,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,2,0,Tijuana,3.0,0.2,57.0,,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,22,9,19.5,1.0,0,1,Guadalajara,2021,1,Guadalajara,Tijuana,0.5,1.5,10.25,3.75,18.4,0.0,0.0
2021-04-21,2023-04-12 21:00:00,Liga MX,Guardianes 2021 Regular Season,Wed,Away,W,2,1,Monterrey,1.5,1.3,54.0,,Isaác Brizuela,4-2-3-1,Eduardo Basulto,Match Report,,10,5,22.4,1.0,0,0,Guadalajara,2021,1,Guadalajara,Monterrey,0.75,1.25,13.75,5.0,18.425,0.0,0.25
2021-04-24,2023-04-12 19:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,Atlas,0.8,1.0,51.0,,Jesús Molina,4-2-3-1,Fernando Hernández,Match Report,,3,2,16.0,0.0,0,0,Guadalajara,2021,1,Guadalajara,Atlas,1.25,0.75,15.0,6.0,19.75,0.0,0.25
2021-05-01,2023-04-12 17:00:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,0,0,UANL,1.1,0.6,50.0,11076.0,Jesús Molina,4-2-3-1,Óscar Macias,Match Report,,13,8,21.4,0.0,0,0,Guadalajara,2021,0,Guadalajara,UANL,1.25,0.5,10.25,4.5,19.05,0.0,0.25
2021-05-09,2023-04-12 21:15:00,Liga MX,Reclassification,Sun,Away,L,2,4,Pachuca,1.8,2.3,54.0,9768.0,Jesús Molina,4-2-3-1,Marco Ortíz,Match Report,,13,5,22.8,0.0,1,1,Guadalajara,2021,-1,Guadalajara,Pachuca,1.25,0.25,12.0,6.0,19.825,0.0,0.25
2021-07-24,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,1,2,Atlético,1.7,0.8,68.0,11647.0,Jesús Sánchez García,4/4/2002,Eduardo Basulto,Match Report,,13,4,19.7,1.0,1,1,Guadalajara,2022,-1,Guadalajara,Atletico,1.25,1.25,9.75,5.0,20.65,0.25,0.25
2021-07-30,2023-04-12 21:05:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,W,2,0,Puebla,0.6,0.9,46.0,6800.0,Jesús Molina,3/4/2003,Fernando Guerrero,Match Report,,10,3,22.1,0.0,0,0,Guadalajara,2022,1,Guadalajara,Puebla,1.0,1.5,10.5,4.75,19.975,0.5,0.5
2021-08-07,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,2,2,FC Juárez,1.8,1.4,64.0,9208.0,Jesús Molina,3/4/2003,Fernando Hernández,Match Report,,18,5,19.7,1.0,0,0,Guadalajara,2022,0,Guadalajara,FC Juarez,1.25,1.5,12.25,5.0,21.5,0.5,0.5
2021-08-15,2023-04-12 19:06:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,0,0,Santos,1.0,0.9,47.0,13082.0,Jesús Sánchez García,4/4/2002,Luis Santander,Match Report,,15,6,21.6,0.0,0,0,Guadalajara,2022,0,Guadalajara,Santos,1.75,2.0,13.5,4.25,21.075,0.5,0.5
2021-08-18,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,L,0,3,León,1.1,1.6,52.0,10892.0,Jesús Sánchez García,4/4/2002,Adonai Escobedo,Match Report,,17,4,22.3,1.0,0,0,Guadalajara,2022,-1,Guadalajara,Leon,1.25,1.0,14.0,4.5,20.775,0.25,0.25
2021-08-21,2023-04-12 21:36:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,0,0,Monterrey,0.5,0.5,50.0,15467.0,Jesús Molina,4/4/2002,Diego Montaño,Match Report,,12,4,23.2,0.0,0,0,Guadalajara,2022,0,Guadalajara,Monterrey,1.0,1.25,15.0,4.5,21.425,0.0,0.0
2021-08-28,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,2,1,Necaxa,1.5,1.3,65.0,9603.0,Jesús Molina,4-2-3-1,Jorge Rojas,Match Report,,14,5,22.6,0.0,1,1,Guadalajara,2022,1,Guadalajara,Necaxa,0.5,1.25,15.5,4.75,21.7,0.0,0.0
2021-09-12,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,0,0,UNAM,1.9,0.8,54.0,,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,10,2,17.2,0.0,0,0,Guadalajara,2022,0,Guadalajara,UNAM,0.5,1.0,14.5,4.75,22.425,0.25,0.25
2021-09-18,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,W,1,0,Pachuca,1.2,1.4,48.0,11135.0,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,9,2,18.2,1.0,0,0,Guadalajara,2022,1,Guadalajara,Pachuca,0.5,1.0,13.25,3.75,21.325000000000003,0.25,0.25
2021-09-25,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,0,0,América,0.5,0.9,45.0,42862.0,Jesús Molina,4/3/2003,César Arturo Ramos,Match Report,,6,3,19.7,0.0,0,0,Guadalajara,2022,0,Guadalajara,America,0.75,0.25,11.25,3.25,20.3,0.25,0.25
2021-09-29,2023-04-12 21:15:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,L,0,1,Querétaro,1.1,1.1,66.0,6812.0,Gilberto Sepúlveda,4-2-3-1,Luis Santander,Match Report,,20,10,21.2,0.0,0,0,Guadalajara,2022,-1,Guadalajara,Queretaro,0.75,0.25,9.75,3.0,19.424999999999997,0.25,0.25
2021-10-02,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,L,0,1,Atlas,0.5,1.2,32.0,21709.0,Jesús Molina,4-2-3-1,Fernando Guerrero,Match Report,,6,1,18.0,1.0,0,0,Guadalajara,2022,-1,Guadalajara,Atlas,0.25,0.25,11.25,4.25,19.075,0.0,0.0
2021-10-17,2023-04-12 17:00:00,Liga MX,Apertura 2021 Regular Season,Sun,Home,W,2,0,Toluca,0.8,0.4,52.0,15019.0,Jesús Molina,4/3/2003,Fernando Hernández,Match Report,,14,6,18.4,0.0,0,0,Guadalajara,2022,1,Guadalajara,Toluca,0.25,0.5,10.25,4.0,19.275,0.0,0.0
2021-10-20,2023-04-12 19:06:00,Liga MX,Apertura 2021 Regular Season,Wed,Away,D,0,0,Tijuana,0.6,0.9,67.0,10333.0,Miguel Ángel Ponce,4-2-3-1,Juan Esquivel,Match Report,,11,6,22.1,2.0,0,0,Guadalajara,2022,0,Guadalajara,Tijuana,0.5,0.5,11.5,5.0,19.325,0.0,0.0
2021-10-23,2023-04-12 21:00:00,Liga MX,Apertura 2021 Regular Season,Sat,Home,D,1,1,Cruz Azul,0.4,1.1,56.0,20492.0,Jesús Molina,4-2-3-1,Marco Ortíz,Match Report,,7,3,16.0,1.0,0,0,Guadalajara,2022,0,Guadalajara,Cruz Azul,0.5,0.5,12.75,5.75,19.925,0.0,0.0
2021-10-30,2023-04-12 21:10:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,1,2,UANL,1.1,0.9,54.0,25523.0,Jesús Molina,4-2-3-1,Diego Montaño,Match Report,,11,1,16.8,0.0,0,0,Guadalajara,2022,-1,Guadalajara,UANL,0.75,0.5,9.5,4.0,18.625,0.0,0.0
2021-11-05,2023-04-12 20:00:00,Liga MX,Apertura 2021 Regular Season,Fri,Away,W,1,0,Mazatlán,0.4,0.5,57.0,12830.0,Jesús Molina,4/3/2003,Jorge Rojas,Match Report,,10,3,25.1,1.0,0,0,Guadalajara,2022,1,Guadalajara,Mazatlan,1.0,0.75,10.75,4.0,18.325,0.0,0.0
2021-11-20,2023-04-12 21:00:00,Liga MX,Reclassification,Sat,Away,D,,,Puebla,0.9,1.5,54.0,34530.0,Jesús Molina,4-2-3-1,Marco Ortíz,Match Report,Puebla won on penalty kicks following extra time,10,4,17.4,0.0,0,0,Guadalajara,2022,0,Guadalajara,Puebla,0.75,0.75,9.75,3.25,20.0,0.0,0.0
2022-02-12,2023-04-12 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,1,3,UANL,0.9,2.1,57.0,22564.0,Isaác Brizuela,4/4/2002,Jorge Pérez,Match Report,,12,4,21.2,1.0,0,0,Guadalajara,2022,-1,Guadalajara,UANL,2.0,1.0,13.25,5.5,22.775,0.5,0.5
2022-02-19,2023-04-12 21:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,1,2,León,1.2,1.2,56.0,16204.0,Isaác Brizuela,4-2-3-1,Fernando Guerrero,Match Report,,13,6,21.3,1.0,0,0,Guadalajara,2022,-1,Guadalajara,Leon,1.5,1.75,12.75,4.75,22.849999999999998,0.25,0.25
2022-02-26,2023-04-12 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,2,3,Puebla,1.9,1.5,51.0,19747.0,Isaác Brizuela,4-2-3-1,Fernando Hernández,Match Report,,16,6,18.8,1.0,0,0,Guadalajara,2022,-1,Guadalajara,Puebla,1.5,1.75,13.5,6.0,21.25,0.0,0.0
